,movieId,title,genres,plot
1822,3730,"Conversation, The (1974)",Drama|Mystery,"A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered."
1823,3733,"Paper Chase, The (1973)",Drama,A first-year law student at Harvard Law School struggles with balancing his coursework and his relationship with the daughter of his sternest professor.
1824,3735,Serpico (1973),Crime|Drama,An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.
1825,3736,"Big Carnival, The (1951)",Drama,"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus."
1826,3737,Lonely Are the Brave (1962),Drama|Western,A fiercely independent cowboy gets himself locked up in prison to escape with an old friend.
1827,3739,Trouble in Paradise (1932),Comedy|Romance,A gentleman thief and a lady pickpocket join forces to con a beautiful perfume company owner. Romantic entanglements and jealousies confuse the scheme.
1828,3740,Big Trouble in Little China (1986),Action|Comedy,A rough-and-tumble trucker helps rescue his friend's fiancée from an ancient sorcerer in a supernatural battle beneath Chinatown.
1829,3741,Badlands (1973),Crime|Drama,An impressionable teenage girl from a dead-end town and her older greaser boyfriend embark on a killing spree in the South Dakota badlands.
1830,3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre."
1831,3744,Shaft (2000),Action|Crime,New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.
1832,3745,Titan A.E. (2000),Adventure|Animation|Sci-Fi,A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.
1833,3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,"For Moncho, it's an idyllic year: he starts school, he has a wonderful teacher, he makes a friend in Roque, he begins to figure out some of the mysteries of Eros, and, with his older brother, a budding saxophone player, he makes a trip with the band from their town in Galicia. But it's also the year that the Spanish Republic comes under fire from Fascist rebels. Moncho's father is a Republican as is the aging teacher, Don Gregorio. As sides are drawn and power falls clearly to one side, the forces of fear, violence, and betrayal alter profoundly what should be the pleasure of coming of age."
1834,3747,Jesus' Son (1999),Drama,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion.
1835,3751,Chicken Run (2000),Animation|Children's|Comedy,"When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners."
1836,3752,"Me, Myself and Irene (2000)",Comedy,A nice-guy cop with Dissociative Identity Disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.
1837,3753,"Patriot, The (2000)",Action|Drama|War,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.
1838,3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,"When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio."
1839,3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.
1840,3760,"Kentucky Fried Movie, The (1977)",Comedy,"A series of short, highly irreverent, and often tasteless skits."
1841,3763,F/X (1986),Action|Crime|Thriller,"A movie special effects man is hired to fake a real-life mob killing for a witness protection plan, but finds his own life in danger."
1842,3769,Thunderbolt and Lightfoot (1974),Action,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organize a daring new heist."
1843,3770,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,A young psychic on the run from himself is recruited by a government agency experimenting with the use of the dream-sharing technology and is given the inverse task of planting an idea into the mind of the U.S. president.
1844,3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,"Sinbad and the vizier of Marabia, followed by evil magician Koura, seek the three golden tablets that can gain them access to the ancient temple of the Oracle of All Knowledge."
1845,3783,Croupier (1998),Crime|Drama,"An aspiring writer is hired as a croupier at a casino, where he realizes that his life as a croupier would make a great novel."
1846,3784,"Kid, The (2000)",Comedy,An unhappy and disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.
1847,3785,Scary Movie (2000),Comedy|Horror,"A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer."
1848,3786,But I'm a Cheerleader (1999),Comedy,A naive teenager is sent to rehab camp when her straitlaced parents and friends suspect her of being a lesbian.
1849,3787,Shower (Xizhao) (1999),Comedy,"A young wealthy businessman's icy attitude toward his working-class background is about to thaw as he is forced to reconnect with his elderly father and mentally challenged younger brother, who together run a public bathhouse."
1850,3788,Blowup (1966),Drama|Mystery,A fashion photographer unknowingly captures a death on film after following two lovers in a park.
1851,3789,"Pawnbroker, The (1965)",Drama,"A Jewish pawnbroker, victim of Nazi persecution, loses all faith in his fellow man until he realizes too late the tragedy of his actions."
1852,3791,Footloose (1984),Drama,"A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace."
1853,3792,Duel in the Sun (1946),Western,"Beautiful, biracial, Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad."
1854,3793,X-Men (2000),Action|Sci-Fi,"In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men."
1855,3794,Chuck & Buck (2000),Comedy|Drama,An oddly naive man-child stalks his childhood best friend and tries to reconnect with their past.
1856,3795,"Five Senses, The (1999)",Drama,"Interconnected stories examine situations involving the five senses. Touch is represented by a massage therapist who is treating a woman, while her daughter accidentally loses the woman's pre-school daughter in the park. The older daughter meets a voyeur (vision), a professional house-cleaner has an acute sense of smell, a cake maker has lost her sense of taste, and an older man is losing his hearing."
1857,3798,What Lies Beneath (2000),Thriller,The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.
1858,3801,Anatomy of a Murder (1959),Drama|Mystery,"In a murder trial, the defendant says he suffered temporary insanity after the victim raped his wife. What is the truth, and will he win his case?"
1859,3808,Two Women (La Ciociara) (1961),Drama|War,"In the Italy of WWII, a widow and her lonely daughter seek for distance between them and the horrors of war."
1860,3809,What About Bob? (1991),Comedy,"A successful psychotherapist loses his mind after one of his most dependent patients, an obsessive-compulsive neurotic, tracks him down during his family vacation."
1861,3811,Breaker Morant (1980),Drama|War,Three Australian lieutenants are court martialed for executing prisoners as a way of deflecting attention from war crimes committed by their superior officers.
1862,3812,Everything You Always Wanted to Know About Sex (1972),Comedy,Seven stories are trying to answer the question: what is sex? Or maybe they are not trying.
1863,3814,Love and Death (1975),Comedy,"In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon."
1864,3816,"Official Story, The (La Historia Oficial) (1985)",Drama,"During the final months of Argentinian Military Dictatorship in 1983, a high school teacher sets out to find out who the mother of her adopted daughter is."
1865,3819,Tampopo (1986),Comedy,A truck driver stops at a small family-run noodle shop and decides to help its fledgling business. The story is intertwined with various vignettes about the relationship of love and food.
